Timestamp,Gold,Building,Population,Happiness,Pollution,CardID
12:00,500,0,0,50,0 
12:03,495,0,0,50,0 
12:03,495,0,3,50,0 
12:03,495,1,3,50,0 
12:07,445,1,3,50,0,4
12:07,445,1,13,50,0 
12:07,445,2,13,50,0 
12:10,446,2,13,50,0,7
12:10,446,2,13,50,1.43 
